epoch,eval/knn_probe_accuracy,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_loss_epoch,fit/inv_loss_step,fit/loss_epoch,fit/loss_step,fit/pool_size_epoch,fit/pool_size_step,fit/reg_loss_epoch,fit/reg_loss_step,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step
,,,0.46875,,1.0,,,,,,,,,105765,,
,,,0.2916666567325592,,1.0,,,,,,,,,105766,,
,,,1.0,,1.0,,,,,,,,,105767,,
,,,0.1875,,0.9375,,,,,,,,,105768,,
,,,0.4375,,1.0,,,,,,,,,105769,,
,,,0.203125,,1.0,,,,,,,,,105770,,
,,,0.46875,,1.0,,,,,,,,,105771,,
,,,0.46875,,1.0,,,,,,,,,105772,,
,,,0.2916666567325592,,0.9375,,,,,,,,,105773,,
,,,0.46875,,1.0,,,,,,,,,105774,,
,,,0.1875,,1.0,,,,,,,,,105775,,
,,,0.2916666567325592,,1.0,,,,,,,,,105776,,
,,,0.203125,,1.0,,,,,,,,,105777,,
,,,0.1875,,1.0,,,,,,,,,105778,,
,,,0.30000001192092896,,1.0,,,,,,,,,105779,,
429,0.8293404579162598,0.845684289932251,,0.9868850111961365,,,,,,,,,,254129,,
429,,,,,,0.03354491665959358,,0.08070505410432816,,32.0,,0.976752519607544,,254129,0.5462445020675659,
430,,,,,,,0.028651688247919083,,0.07619981467723846,,32.0,,0.9794921875,254149,,0.8285225033760071
430,,,,,,,0.019518384709954262,,0.06599730253219604,,32.0,,0.94921875,254199,,0.858544111251831
430,,,,,,,0.023537039756774902,,0.0719207376241684,,32.0,,0.9912109375,254249,,0.3302357494831085
430,,,,,,,0.014677627943456173,,0.06368739902973175,,32.0,,0.9951171875,254299,,0.8418292999267578
430,,,,,,,0.022066276520490646,,0.07107282429933548,,32.0,,1.001953125,254349,,0.47086015343666077
430,,,,,,,0.03426723927259445,,0.08122941851615906,,32.0,,0.9736328125,254399,,0.7039209604263306
430,,,,,,,0.017353687435388565,,0.06104166805744171,,32.0,,0.89111328125,254449,,0.19725380837917328
430,,,,,,,0.027963783591985703,,0.07518009841442108,,32.0,,0.97216796875,254499,,0.43642348051071167
430,,,,,,,0.06367012858390808,,0.10943681746721268,,32.0,,0.97900390625,254549,,0.9516921639442444
430,,,,,,,0.01887666992843151,,0.06584542989730835,,32.0,,0.95849609375,254599,,0.7382918000221252
430,,,,,,,0.053115710616111755,,0.09754854440689087,,32.0,,0.94189453125,254649,,0.556786298751831
430,,,,,,,0.01791604422032833,,0.05742551386356354,,32.0,,0.80810546875,254699,,0.630172610282898
,,,0.46875,,1.0,,,,,,,,,105780,,
,,,0.4375,,0.9375,,,,,,,,,105781,,
,,,0.46875,,1.0,,,,,,,,,105782,,
,,,0.2916666567325592,,1.0,,,,,,,,,105783,,
,,,1.0,,1.0,,,,,,,,,105784,,
,,,0.2916666567325592,,1.0,,,,,,,,,105785,,
,,,0.46875,,1.0,,,,,,,,,105786,,
,,,0.46875,,1.0,,,,,,,,,105787,,
,,,0.46875,,1.0,,,,,,,,,105788,,
,,,0.2708333432674408,,0.9375,,,,,,,,,105789,,
,,,0.1875,,0.9375,,,,,,,,,105790,,
,,,0.203125,,1.0,,,,,,,,,105791,,
,,,1.0,,1.0,,,,,,,,,105792,,
,,,0.2916666567325592,,1.0,,,,,,,,,105793,,
,,,0.2708333432674408,,1.0,,,,,,,,,105794,,
,,,0.203125,,0.9375,,,,,,,,,105795,,
,,,0.2916666567325592,,1.0,,,,,,,,,105796,,
,,,0.171875,,1.0,,,,,,,,,105797,,
,,,0.2916666567325592,,0.9375,,,,,,,,,105798,,
,,,1.0,,1.0,,,,,,,,,105799,,
,,,1.0,,1.0,,,,,,,,,105800,,
,,,0.4375,,1.0,,,,,,,,,105801,,
,,,0.4375,,1.0,,,,,,,,,105802,,
,,,0.2916666567325592,,1.0,,,,,,,,,105803,,
,,,0.35384616255760193,,1.0,,,,,,,,,105804,,
,,,1.0,,1.0,,,,,,,,,105805,,
,,,0.171875,,1.0,,,,,,,,,105806,,
,,,0.1875,,1.0,,,,,,,,,105807,,
,,,0.46875,,1.0,,,,,,,,,105808,,
,,,0.15000000596046448,,0.9375,,,,,,,,,105809,,
,,,1.0,,1.0,,,,,,,,,105810,,
,,,0.2916666567325592,,0.9375,,,,,,,,,105811,,
,,,0.2916666567325592,,0.9375,,,,,,,,,105812,,
,,,0.2291666716337204,,0.9375,,,,,,,,,105813,,
,,,0.203125,,1.0,,,,,,,,,105814,,
,,,1.0,,1.0,,,,,,,,,105815,,
,,,0.2916666567325592,,1.0,,,,,,,,,105816,,
,,,0.46875,,1.0,,,,,,,,,105817,,
,,,0.203125,,0.9375,,,,,,,,,105818,,
,,,0.2916666567325592,,1.0,,,,,,,,,105819,,
,,,0.203125,,0.9375,,,,,,,,,105820,,
,,,0.203125,,1.0,,,,,,,,,105821,,
,,,0.2916666567325592,,1.0,,,,,,,,,105822,,
,,,1.0,,1.0,,,,,,,,,105823,,
,,,0.46875,,1.0,,,,,,,,,105824,,
,,,0.15000000596046448,,0.9375,,,,,,,,,105825,,
,,,0.203125,,1.0,,,,,,,,,105826,,
,,,0.46875,,0.9375,,,,,,,,,105827,,
,,,0.4642857313156128,,0.9642857313156128,,,,,,,,,105828,,
,,,0.15625,,0.9375,,,,,,,,,105829,,
,,,0.2708333432674408,,1.0,,,,,,,,,105830,,
,,,0.2708333432674408,,0.9375,,,,,,,,,105831,,
,,,0.46875,,1.0,,,,,,,,,105832,,
,,,0.15000000596046448,,0.875,,,,,,,,,105833,,
,,,0.2291666716337204,,1.0,,,,,,,,,105834,,
,,,0.1875,,1.0,,,,,,,,,105835,,
,,,0.203125,,1.0,,,,,,,,,105836,,
,,,1.0,,1.0,,,,,,,,,105837,,
,,,0.2916666567325592,,1.0,,,,,,,,,105838,,
,,,0.46875,,0.9375,,,,,,,,,105839,,
,,,0.46875,,1.0,,,,,,,,,105840,,
,,,0.203125,,0.9375,,,,,,,,,105841,,
,,,0.1875,,1.0,,,,,,,,,105842,,
,,,0.46875,,1.0,,,,,,,,,105843,,
,,,0.15000000596046448,,0.9375,,,,,,,,,105844,,
,,,0.46875,,1.0,,,,,,,,,105845,,
,,,0.46875,,1.0,,,,,,,,,105846,,
,,,1.0,,1.0,,,,,,,,,105847,,
,,,0.2708333432674408,,1.0,,,,,,,,,105848,,
,,,0.4375,,1.0,,,,,,,,,105849,,
,,,0.203125,,1.0,,,,,,,,,105850,,
,,,0.3589743673801422,,1.0,,,,,,,,,105851,,
,,,0.0833333358168602,,1.0,,,,,,,,,105852,,
,,,0.09375,,1.0,,,,,,,,,105853,,
,,,0.11249999701976776,,1.0,,,,,,,,,105854,,
,,,0.15000000596046448,,1.0,,,,,,,,,105855,,
,,,0.2291666716337204,,1.0,,,,,,,,,105856,,
,,,0.0546875,,1.0,,,,,,,,,105857,,
,,,0.46875,,1.0,,,,,,,,,105858,,
,,,0.0625,,1.0,,,,,,,,,105859,,
,,,0.11249999701976776,,1.0,,,,,,,,,105860,,
,,,0.2708333432674408,,1.0,,,,,,,,,105861,,
,,,0.15000000596046448,,1.0,,,,,,,,,105862,,
,,,0.171875,,1.0,,,,,,,,,105863,,
,,,0.09375,,1.0,,,,,,,,,105864,,
,,,0.1875,,1.0,,,,,,,,,105865,,
,,,0.0833333358168602,,1.0,,,,,,,,,105866,,
,,,0.11249999701976776,,1.0,,,,,,,,,105867,,
,,,0.15000000596046448,,1.0,,,,,,,,,105868,,
,,,0.125,,1.0,,,,,,,,,105869,,
,,,0.1145833358168602,,1.0,,,,,,,,,105870,,
,,,0.13750000298023224,,1.0,,,,,,,,,105871,,
,,,0.203125,,1.0,,,,,,,,,105872,,
,,,0.13750000298023224,,1.0,,,,,,,,,105873,,
,,,0.203125,,1.0,,,,,,,,,105874,,
,,,0.6000000238418579,,1.0,,,,,,,,,105875,,
,,,0.46875,,1.0,,,,,,,,,105876,,
,,,0.2916666567325592,,1.0,,,,,,,,,105877,,
,,,0.46875,,1.0,,,,,,,,,105878,,
,,,0.46875,,1.0,,,,,,,,,105879,,
,,,0.46875,,1.0,,,,,,,,,105880,,
,,,0.2916666567325592,,1.0,,,,,,,,,105881,,
,,,0.46875,,0.9375,,,,,,,,,105882,,
,,,1.0,,1.0,,,,,,,,,105883,,
,,,0.46875,,1.0,,,,,,,,,105884,,
,,,0.2708333432674408,,1.0,,,,,,,,,105885,,
,,,0.2916666567325592,,1.0,,,,,,,,,105886,,
,,,0.46875,,0.9375,,,,,,,,,105887,,
,,,0.46875,,1.0,,,,,,,,,105888,,
,,,0.46875,,1.0,,,,,,,,,105889,,
,,,1.0,,1.0,,,,,,,,,105890,,
,,,0.2916666567325592,,1.0,,,,,,,,,105891,,
,,,1.0,,1.0,,,,,,,,,105892,,
,,,0.2916666567325592,,1.0,,,,,,,,,105893,,
,,,0.46875,,1.0,,,,,,,,,105894,,
,,,0.46875,,1.0,,,,,,,,,105895,,
,,,1.0,,1.0,,,,,,,,,105896,,
,,,1.0,,1.0,,,,,,,,,105897,,
,,,0.2916666567325592,,1.0,,,,,,,,,105898,,
,,,0.46875,,1.0,,,,,,,,,105899,,
,,,0.4642857313156128,,1.0,,,,,,,,,105900,,
,,,0.25,,1.0,,,,,,,,,105901,,
,,,0.46875,,1.0,,,,,,,,,105902,,
,,,0.46875,,1.0,,,,,,,,,105903,,
,,,0.203125,,1.0,,,,,,,,,105904,,
,,,0.15000000596046448,,0.9375,,,,,,,,,105905,,
,,,0.11249999701976776,,1.0,,,,,,,,,105906,,
,,,0.1875,,1.0,,,,,,,,,105907,,
,,,0.171875,,1.0,,,,,,,,,105908,,
,,,0.125,,1.0,,,,,,,,,105909,,
,,,0.1875,,1.0,,,,,,,,,105910,,
,,,0.2916666567325592,,1.0,,,,,,,,,105911,,
,,,0.15625,,1.0,,,,,,,,,105912,,
,,,0.15625,,1.0,,,,,,,,,105913,,
,,,0.171875,,0.875,,,,,,,,,105914,,
,,,0.203125,,1.0,,,,,,,,,105915,,
,,,0.203125,,0.9375,,,,,,,,,105916,,
,,,0.13750000298023224,,1.0,,,,,,,,,105917,,
,,,0.2916666567325592,,1.0,,,,,,,,,105918,,
,,,0.15000000596046448,,0.9375,,,,,,,,,105919,,
,,,0.2916666567325592,,1.0,,,,,,,,,105920,,
,,,1.0,,1.0,,,,,,,,,105921,,
,,,0.2916666567325592,,1.0,,,,,,,,,105922,,
,,,0.46875,,1.0,,,,,,,,,105923,,
,,,0.2708333432674408,,0.9375,,,,,,,,,105924,,
,,,1.0,,1.0,,,,,,,,,105925,,
,,,0.46875,,0.9375,,,,,,,,,105926,,
,,,1.0,,1.0,,,,,,,,,105927,,
,,,0.4375,,1.0,,,,,,,,,105928,,
,,,0.203125,,1.0,,,,,,,,,105929,,
,,,0.46875,,1.0,,,,,,,,,105930,,
,,,0.4375,,1.0,,,,,,,,,105931,,
,,,0.203125,,1.0,,,,,,,,,105932,,
,,,1.0,,1.0,,,,,,,,,105933,,
,,,1.0,,1.0,,,,,,,,,105934,,
,,,1.0,,1.0,,,,,,,,,105935,,
,,,0.46875,,1.0,,,,,,,,,105936,,
,,,0.2916666567325592,,1.0,,,,,,,,,105937,,
,,,0.46875,,1.0,,,,,,,,,105938,,
,,,0.13750000298023224,,1.0,,,,,,,,,105939,,
,,,0.1875,,1.0,,,,,,,,,105940,,
,,,0.2708333432674408,,1.0,,,,,,,,,105941,,
,,,0.46875,,1.0,,,,,,,,,105942,,
,,,0.2708333432674408,,1.0,,,,,,,,,105943,,
,,,0.203125,,1.0,,,,,,,,,105944,,
,,,0.46875,,1.0,,,,,,,,,105945,,
,,,0.2916666567325592,,1.0,,,,,,,,,105946,,
,,,0.15000000596046448,,1.0,,,,,,,,,105947,,
,,,0.2708333432674408,,1.0,,,,,,,,,105948,,
,,,0.6410256624221802,,0.9615384340286255,,,,,,,,,105949,,
,,,0.203125,,1.0,,,,,,,,,105950,,
,,,0.2916666567325592,,1.0,,,,,,,,,105951,,
,,,0.1875,,0.9375,,,,,,,,,105952,,
,,,0.1875,,0.9375,,,,,,,,,105953,,
,,,0.203125,,1.0,,,,,,,,,105954,,
,,,0.2916666567325592,,1.0,,,,,,,,,105955,,
,,,0.2916666567325592,,1.0,,,,,,,,,105956,,
,,,0.2916666567325592,,1.0,,,,,,,,,105957,,
,,,0.2708333432674408,,1.0,,,,,,,,,105958,,
,,,0.203125,,1.0,,,,,,,,,105959,,
,,,0.46875,,0.9375,,,,,,,,,105960,,
,,,0.2708333432674408,,1.0,,,,,,,,,105961,,
,,,0.2916666567325592,,1.0,,,,,,,,,105962,,
,,,0.171875,,1.0,,,,,,,,,105963,,
,,,0.13750000298023224,,1.0,,,,,,,,,105964,,
,,,0.203125,,0.875,,,,,,,,,105965,,
,,,0.25,,1.0,,,,,,,,,105966,,
,,,0.46875,,1.0,,,,,,,,,105967,,
,,,0.2708333432674408,,1.0,,,,,,,,,105968,,
,,,0.25,,1.0,,,,,,,,,105969,,
,,,0.2708333432674408,,0.9375,,,,,,,,,105970,,
,,,0.1875,,1.0,,,,,,,,,105971,,
,,,0.203125,,1.0,,,,,,,,,105972,,
,,,0.2708333432674408,,1.0,,,,,,,,,105973,,
,,,0.25,,0.9375,,,,,,,,,105974,,
,,,0.1875,,1.0,,,,,,,,,105975,,
,,,0.46875,,1.0,,,,,,,,,105976,,
,,,0.1875,,0.875,,,,,,,,,105977,,
,,,0.46875,,1.0,,,,,,,,,105978,,
,,,0.46875,,0.9375,,,,,,,,,105979,,
,,,0.2708333432674408,,1.0,,,,,,,,,105980,,
,,,0.203125,,1.0,,,,,,,,,105981,,
,,,0.46875,,0.9375,,,,,,,,,105982,,
,,,0.46875,,1.0,,,,,,,,,105983,,
,,,0.46875,,1.0,,,,,,,,,105984,,
,,,0.2916666567325592,,1.0,,,,,,,,,105985,,
,,,0.2916666567325592,,1.0,,,,,,,,,105986,,
,,,0.46875,,1.0,,,,,,,,,105987,,
,,,0.46875,,0.9375,,,,,,,,,105988,,
,,,0.2916666567325592,,1.0,,,,,,,,,105989,,
,,,0.2916666567325592,,0.9375,,,,,,,,,105990,,
,,,1.0,,1.0,,,,,,,,,105991,,
,,,0.2916666567325592,,1.0,,,,,,,,,105992,,
,,,0.2916666567325592,,1.0,,,,,,,,,105993,,
,,,0.46875,,1.0,,,,,,,,,105994,,
,,,0.46875,,1.0,,,,,,,,,105995,,
,,,0.46875,,1.0,,,,,,,,,105996,,
,,,0.2916666567325592,,0.9375,,,,,,,,,105997,,
,,,0.46875,,1.0,,,,,,,,,105998,,
,,,0.46875,,1.0,,,,,,,,,105999,,
,,,0.644444465637207,,0.9666666984558105,,,,,,,,,106000,,
,,,1.0,,1.0,,,,,,,,,106001,,
,,,0.46875,,1.0,,,,,,,,,106002,,
,,,1.0,,1.0,,,,,,,,,106003,,
,,,0.2916666567325592,,1.0,,,,,,,,,106004,,
,,,0.46875,,1.0,,,,,,,,,106005,,
,,,0.46875,,1.0,,,,,,,,,106006,,
,,,0.46875,,1.0,,,,,,,,,106007,,
,,,0.46875,,1.0,,,,,,,,,106008,,
,,,0.46875,,1.0,,,,,,,,,106009,,
,,,0.46875,,1.0,,,,,,,,,106010,,
,,,1.0,,1.0,,,,,,,,,106011,,
,,,0.46875,,1.0,,,,,,,,,106012,,
,,,1.0,,1.0,,,,,,,,,106013,,
,,,0.2708333432674408,,1.0,,,,,,,,,106014,,
,,,1.0,,1.0,,,,,,,,,106015,,
,,,0.2916666567325592,,1.0,,,,,,,,,106016,,
,,,0.46875,,1.0,,,,,,,,,106017,,
,,,0.46875,,1.0,,,,,,,,,106018,,
,,,0.2916666567325592,,0.9375,,,,,,,,,106019,,
,,,0.46875,,1.0,,,,,,,,,106020,,
,,,0.203125,,0.9375,,,,,,,,,106021,,
,,,0.2916666567325592,,1.0,,,,,,,,,106022,,
,,,0.203125,,1.0,,,,,,,,,106023,,
,,,0.203125,,1.0,,,,,,,,,106024,,
,,,0.20000000298023224,,1.0,,,,,,,,,106025,,
430,0.8299816846847534,0.8480281829833984,,0.9877543449401855,,,,,,,,,,254720,,
430,,,,,,0.03360316902399063,,0.08083372563123703,,32.0,,0.9782198667526245,,254720,0.543494701385498,
431,,,,,,,0.029629621654748917,,0.07349726557731628,,32.0,,0.90673828125,254749,,0.6712034344673157
431,,,,,,,0.011047253385186195,,0.0582854188978672,,32.0,,0.9560546875,254799,,0.20618388056755066
431,,,,,,,0.07717149704694748,,0.1245824545621872,,32.0,,1.025390625,254849,,0.6049543023109436
431,,,,,,,0.012368597090244293,,0.05966276675462723,,32.0,,0.95849609375,254899,,0.31116771697998047
431,,,,,,,0.029296506196260452,,0.08001673966646194,,32.0,,1.0439453125,254949,,0.7298112511634827
431,,,,,,,0.02948959544301033,,0.07846067100763321,,32.0,,1.0087890625,254999,,0.4462231397628784
431,,,,,,,0.03592285141348839,,0.08289380371570587,,32.0,,0.9755859375,255049,,0.5903210043907166
431,,,,,,,0.02958722412586212,,0.07531856000423431,,32.0,,0.9443359375,255099,,0.5023425817489624
431,,,,,,,0.030498463660478592,,0.0782899484038353,,32.0,,0.986328125,255149,,0.8299001455307007
431,,,,,,,0.04659038782119751,,0.09415710717439651,,32.0,,0.998046875,255199,,0.7772635221481323
431,,,,,,,0.044010065495967865,,0.0916142463684082,,32.0,,0.99609375,255249,,0.8203660249710083
431,,,,,,,0.03186023235321045,,0.07671497762203217,,32.0,,0.9287109375,255299,,0.6506639122962952
,,,0.25,,1.0,,,,,,,,,106026,,
,,,0.40625,,0.875,,,,,,,,,106027,,
,,,0.46875,,1.0,,,,,,,,,106028,,
,,,0.46875,,1.0,,,,,,,,,106029,,
,,,1.0,,1.0,,,,,,,,,106030,,
,,,0.25,,1.0,,,,,,,,,106031,,
,,,0.25,,1.0,,,,,,,,,106032,,
,,,0.46875,,0.9375,,,,,,,,,106033,,
,,,0.2916666567325592,,1.0,,,,,,,,,106034,,
,,,0.11249999701976776,,0.9375,,,,,,,,,106035,,
,,,0.125,,0.9375,,,,,,,,,106036,,
,,,0.1875,,1.0,,,,,,,,,106037,,
,,,0.2708333432674408,,1.0,,,,,,,,,106038,,
,,,0.2916666567325592,,1.0,,,,,,,,,106039,,
,,,0.125,,1.0,,,,,,,,,106040,,
,,,0.1875,,0.875,,,,,,,,,106041,,
,,,0.203125,,0.875,,,,,,,,,106042,,
,,,0.171875,,0.9375,,,,,,,,,106043,,
,,,0.2291666716337204,,0.9375,,,,,,,,,106044,,
,,,0.4375,,1.0,,,,,,,,,106045,,
,,,0.46875,,1.0,,,,,,,,,106046,,
,,,0.25,,0.875,,,,,,,,,106047,,
,,,0.4375,,1.0,,,,,,,,,106048,,
,,,0.2708333432674408,,1.0,,,,,,,,,106049,,
,,,0.442307710647583,,1.0,,,,,,,,,106050,,
,,,0.46875,,1.0,,,,,,,,,106051,,
,,,0.25,,1.0,,,,,,,,,106052,,
,,,0.1875,,1.0,,,,,,,,,106053,,
,,,0.4375,,1.0,,,,,,,,,106054,,
,,,0.15000000596046448,,0.9375,,,,,,,,,106055,,
,,,0.46875,,1.0,,,,,,,,,106056,,
,,,0.4375,,1.0,,,,,,,,,106057,,
,,,0.2916666567325592,,1.0,,,,,,,,,106058,,
,,,0.2291666716337204,,0.9375,,,,,,,,,106059,,
,,,0.2708333432674408,,1.0,,,,,,,,,106060,,
,,,0.46875,,1.0,,,,,,,,,106061,,
,,,0.4375,,1.0,,,,,,,,,106062,,
,,,0.2916666567325592,,1.0,,,,,,,,,106063,,
,,,0.2708333432674408,,0.9375,,,,,,,,,106064,,
,,,0.2708333432674408,,1.0,,,,,,,,,106065,,
,,,0.1875,,1.0,,,,,,,,,106066,,
,,,0.1875,,1.0,,,,,,,,,106067,,
,,,0.2708333432674408,,1.0,,,,,,,,,106068,,
,,,1.0,,1.0,,,,,,,,,106069,,
,,,0.2916666567325592,,1.0,,,,,,,,,106070,,
,,,0.203125,,0.9375,,,,,,,,,106071,,
,,,0.15000000596046448,,1.0,,,,,,,,,106072,,
,,,0.46875,,0.9375,,,,,,,,,106073,,
,,,0.4642857313156128,,1.0,,,,,,,,,106074,,
,,,0.2083333283662796,,0.9375,,,,,,,,,106075,,
,,,0.25,,1.0,,,,,,,,,106076,,
,,,0.25,,1.0,,,,,,,,,106077,,
,,,0.2916666567325592,,1.0,,,,,,,,,106078,,
,,,0.125,,0.875,,,,,,,,,106079,,
,,,0.2291666716337204,,1.0,,,,,,,,,106080,,
,,,0.171875,,0.9375,,,,,,,,,106081,,
,,,0.13750000298023224,,1.0,,,,,,,,,106082,,
,,,0.46875,,1.0,,,,,,,,,106083,,
,,,0.203125,,0.9375,,,,,,,,,106084,,
,,,0.2916666567325592,,0.9375,,,,,,,,,106085,,
,,,0.46875,,1.0,,,,,,,,,106086,,
,,,0.2708333432674408,,0.9375,,,,,,,,,106087,,
,,,0.1875,,1.0,,,,,,,,,106088,,
,,,0.46875,,1.0,,,,,,,,,106089,,
,,,0.13750000298023224,,0.875,,,,,,,,,106090,,
,,,0.203125,,1.0,,,,,,,,,106091,,
,,,0.203125,,1.0,,,,,,,,,106092,,
,,,0.46875,,1.0,,,,,,,,,106093,,
,,,0.2708333432674408,,1.0,,,,,,,,,106094,,
,,,0.40625,,1.0,,,,,,,,,106095,,
,,,0.1875,,1.0,,,,,,,,,106096,,
,,,0.39316239953041077,,1.0,,,,,,,,,106097,,
,,,0.203125,,1.0,,,,,,,,,106098,,
,,,0.203125,,1.0,,,,,,,,,106099,,
,,,0.25,,1.0,,,,,,,,,106100,,
,,,0.203125,,1.0,,,,,,,,,106101,,
,,,0.25,,1.0,,,,,,,,,106102,,
,,,0.046875,,1.0,,,,,,,,,106103,,
,,,1.0,,1.0,,,,,,,,,106104,,
,,,0.13750000298023224,,1.0,,,,,,,,,106105,,
,,,0.203125,,1.0,,,,,,,,,106106,,
,,,0.46875,,1.0,,,,,,,,,106107,,
,,,0.46875,,1.0,,,,,,,,,106108,,
,,,0.2916666567325592,,1.0,,,,,,,,,106109,,
,,,0.203125,,1.0,,,,,,,,,106110,,
,,,0.2916666567325592,,1.0,,,,,,,,,106111,,
,,,0.1875,,1.0,,,,,,,,,106112,,
,,,0.203125,,1.0,,,,,,,,,106113,,
,,,0.2916666567325592,,1.0,,,,,,,,,106114,,
,,,0.1875,,1.0,,,,,,,,,106115,,
,,,0.46875,,1.0,,,,,,,,,106116,,
,,,0.203125,,1.0,,,,,,,,,106117,,
,,,0.2916666567325592,,1.0,,,,,,,,,106118,,
,,,1.0,,1.0,,,,,,,,,106119,,
,,,1.0,,1.0,,,,,,,,,106120,,
,,,1.0,,1.0,,,,,,,,,106121,,
,,,0.2916666567325592,,1.0,,,,,,,,,106122,,
,,,0.46875,,1.0,,,,,,,,,106123,,
,,,0.46875,,1.0,,,,,,,,,106124,,
,,,0.46875,,1.0,,,,,,,,,106125,,
,,,0.46875,,1.0,,,,,,,,,106126,,
,,,0.2916666567325592,,1.0,,,,,,,,,106127,,
,,,0.46875,,0.9375,,,,,,,,,106128,,
,,,1.0,,1.0,,,,,,,,,106129,,
,,,1.0,,1.0,,,,,,,,,106130,,
,,,0.2916666567325592,,1.0,,,,,,,,,106131,,
,,,0.46875,,1.0,,,,,,,,,106132,,
,,,0.46875,,1.0,,,,,,,,,106133,,
,,,0.46875,,1.0,,,,,,,,,106134,,
,,,0.46875,,1.0,,,,,,,,,106135,,
,,,1.0,,1.0,,,,,,,,,106136,,
,,,0.2916666567325592,,1.0,,,,,,,,,106137,,
,,,0.46875,,1.0,,,,,,,,,106138,,
,,,0.2916666567325592,,1.0,,,,,,,,,106139,,
,,,0.46875,,1.0,,,,,,,,,106140,,
,,,0.46875,,1.0,,,,,,,,,106141,,
,,,1.0,,1.0,,,,,,,,,106142,,
,,,1.0,,1.0,,,,,,,,,106143,,
,,,0.2916666567325592,,0.9375,,,,,,,,,106144,,
,,,1.0,,1.0,,,,,,,,,106145,,
,,,0.6428571343421936,,1.0,,,,,,,,,106146,,
,,,0.25,,1.0,,,,,,,,,106147,,
,,,0.46875,,1.0,,,,,,,,,106148,,
,,,1.0,,1.0,,,,,,,,,106149,,
,,,0.2708333432674408,,1.0,,,,,,,,,106150,,
,,,0.1875,,0.9375,,,,,,,,,106151,,
,,,0.171875,,0.9375,,,,,,,,,106152,,
,,,0.25,,1.0,,,,,,,,,106153,,
,,,0.2083333283662796,,1.0,,,,,,,,,106154,,
,,,0.171875,,1.0,,,,,,,,,106155,,
,,,0.25,,1.0,,,,,,,,,106156,,
,,,0.46875,,1.0,,,,,,,,,106157,,
,,,0.2291666716337204,,1.0,,,,,,,,,106158,,
,,,0.2083333283662796,,1.0,,,,,,,,,106159,,
,,,0.1666666716337204,,0.9375,,,,,,,,,106160,,
,,,0.2291666716337204,,1.0,,,,,,,,,106161,,
,,,0.4375,,1.0,,,,,,,,,106162,,
,,,0.25,,1.0,,,,,,,,,106163,,
,,,0.203125,,1.0,,,,,,,,,106164,,
,,,0.203125,,1.0,,,,,,,,,106165,,
,,,0.4375,,1.0,,,,,,,,,106166,,
,,,1.0,,1.0,,,,,,,,,106167,,
,,,0.2916666567325592,,1.0,,,,,,,,,106168,,
,,,0.46875,,1.0,,,,,,,,,106169,,
,,,0.2708333432674408,,0.9375,,,,,,,,,106170,,
,,,1.0,,1.0,,,,,,,,,106171,,
,,,0.46875,,1.0,,,,,,,,,106172,,
,,,0.2916666567325592,,1.0,,,,,,,,,106173,,
,,,0.375,,0.9375,,,,,,,,,106174,,
,,,0.171875,,1.0,,,,,,,,,106175,,
,,,0.46875,,1.0,,,,,,,,,106176,,
,,,0.4375,,1.0,,,,,,,,,106177,,
,,,0.46875,,1.0,,,,,,,,,106178,,
,,,1.0,,1.0,,,,,,,,,106179,,
,,,0.46875,,1.0,,,,,,,,,106180,,
,,,1.0,,1.0,,,,,,,,,106181,,
,,,0.46875,,1.0,,,,,,,,,106182,,
,,,0.2916666567325592,,1.0,,,,,,,,,106183,,
,,,0.2916666567325592,,1.0,,,,,,,,,106184,,
,,,0.2291666716337204,,1.0,,,,,,,,,106185,,
,,,0.25,,1.0,,,,,,,,,106186,,
,,,0.25,,1.0,,,,,,,,,106187,,
,,,1.0,,1.0,,,,,,,,,106188,,
,,,0.46875,,1.0,,,,,,,,,106189,,
,,,0.2916666567325592,,1.0,,,,,,,,,106190,,
,,,0.4375,,1.0,,,,,,,,,106191,,
,,,0.46875,,1.0,,,,,,,,,106192,,
,,,0.2708333432674408,,1.0,,,,,,,,,106193,,
,,,0.4375,,1.0,,,,,,,,,106194,,
,,,0.6410256624221802,,0.9615384340286255,,,,,,,,,106195,,
,,,0.203125,,1.0,,,,,,,,,106196,,
,,,0.2708333432674408,,1.0,,,,,,,,,106197,,
,,,0.171875,,0.9375,,,,,,,,,106198,,
,,,0.13750000298023224,,0.9375,,,,,,,,,106199,,
,,,0.2916666567325592,,1.0,,,,,,,,,106200,,
,,,0.2916666567325592,,1.0,,,,,,,,,106201,,
,,,0.2708333432674408,,0.9375,,,,,,,,,106202,,
,,,0.1875,,1.0,,,,,,,,,106203,,
,,,0.203125,,1.0,,,,,,,,,106204,,
,,,0.203125,,1.0,,,,,,,,,106205,,
,,,0.4375,,0.9375,,,,,,,,,106206,,
,,,0.2708333432674408,,1.0,,,,,,,,,106207,,
,,,0.2916666567325592,,1.0,,,,,,,,,106208,,
,,,0.13750000298023224,,1.0,,,,,,,,,106209,,
,,,0.125,,0.9375,,,,,,,,,106210,,
,,,0.203125,,0.875,,,,,,,,,106211,,
,,,0.375,,0.9375,,,,,,,,,106212,,
,,,0.4375,,1.0,,,,,,,,,106213,,
,,,0.1875,,1.0,,,,,,,,,106214,,
