epoch,eval/knn_probe_accuracy,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_loss_epoch,fit/inv_loss_step,fit/loss_epoch,fit/loss_step,fit/reg_loss_epoch,fit/reg_loss_step,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step
77,,,,,,,0.3404524028301239,,0.49457237124443054,,3.421875,15099,,2.1919991970062256
77,,,,,,,0.3779047131538391,,0.5267341136932373,,3.353515625,15149,,2.3403937816619873
77,,,,,,,0.3219069838523865,,0.46963000297546387,,3.275390625,15199,,2.1028003692626953
,,,0.46821174025535583,,0.761825442314148,,,,,,,3080,,
,,,0.4167395830154419,,0.6927018761634827,,,,,,,3081,,
,,,0.39742663502693176,,0.7214550375938416,,,,,,,3082,,
,,,0.45388728380203247,,0.7343971729278564,,,,,,,3083,,
,,,0.4496666193008423,,0.8331559896469116,,,,,,,3084,,
,,,0.4444737136363983,,0.7638577222824097,,,,,,,3085,,
,,,0.3911495804786682,,0.7398747205734253,,,,,,,3086,,
,,,0.5188775062561035,,0.7833333015441895,,,,,,,3087,,
,,,0.3778182864189148,,0.7181611061096191,,,,,,,3088,,
,,,0.4099656343460083,,0.7840659618377686,,,,,,,3089,,
,,,0.47074127197265625,,0.7387284636497498,,,,,,,3090,,
,,,0.4178333282470703,,0.7139493227005005,,,,,,,3091,,
,,,0.3861607313156128,,0.7338250279426575,,,,,,,3092,,
,,,0.38539519906044006,,0.7294007539749146,,,,,,,3093,,
,,,0.46355685591697693,,0.751510500907898,,,,,,,3094,,
,,,0.4252525269985199,,0.7518900036811829,,,,,,,3095,,
,,,0.3550264835357666,,0.7378135919570923,,,,,,,3096,,
,,,0.4057846665382385,,0.7876477241516113,,,,,,,3097,,
,,,0.331597238779068,,0.7064713835716248,,,,,,,3098,,
,,,0.42456141114234924,,0.6851649284362793,,,,,,,3099,,
,,,0.41851985454559326,,0.7719696760177612,,,,,,,3100,,
,,,0.4525996148586273,,0.7642730474472046,,,,,,,3101,,
,,,0.4147959351539612,,0.7853046655654907,,,,,,,3102,,
,,,0.43816739320755005,,0.7754129767417908,,,,,,,3103,,
,,,0.4408527612686157,,0.7956141233444214,,,,,,,3104,,
,,,0.42390573024749756,,0.7524561882019043,,,,,,,3105,,
,,,0.4803030490875244,,0.7768421769142151,,,,,,,3106,,
,,,0.4000561237335205,,0.7245519161224365,,,,,,,3107,,
,,,0.36292514204978943,,0.7549172043800354,,,,,,,3108,,
,,,0.41139456629753113,,0.7482638955116272,,,,,,,3109,,
,,,0.3609623312950134,,0.7315734624862671,,,,,,,3110,,
,,,0.3924482762813568,,0.674607515335083,,,,,,,3111,,
,,,0.4662097096443176,,0.7680597305297852,,,,,,,3112,,
,,,0.4510309100151062,,0.7837549448013306,,,,,,,3113,,
,,,0.39427611231803894,,0.7548387050628662,,,,,,,3114,,
,,,0.4386720657348633,,0.7770315408706665,,,,,,,3115,,
,,,0.41676586866378784,,0.7502329349517822,,,,,,,3116,,
,,,0.45921117067337036,,0.7896909713745117,,,,,,,3117,,
,,,0.42274999618530273,,0.7293440103530884,,,,,,,3118,,
,,,0.3181818127632141,,0.6333333253860474,,,,,,,3119,,
77,0.3228999972343445,0.4438000023365021,,0.7505999803543091,,,,,,,,15209,,
77,,,,,,0.34568995237350464,,0.499184250831604,,3.4156150817871094,,15209,2.256847620010376,
78,,,,,,,0.31619149446487427,,0.47347763180732727,,3.4609375,15249,,2.206451416015625
78,,,,,,,0.3708387315273285,,0.5262470245361328,,3.478515625,15299,,2.4619057178497314
78,,,,,,,0.36682307720184326,,0.5124223232269287,,3.279296875,15349,,2.351940393447876
78,,,,,,,0.3630017638206482,,0.5145294070243835,,3.39453125,15399,,2.2303659915924072
,,,0.4773065447807312,,0.7738889455795288,,,,,,,3120,,
,,,0.44231152534484863,,0.7572205066680908,,,,,,,3121,,
,,,0.3995991349220276,,0.7434921264648438,,,,,,,3122,,
,,,0.45170068740844727,,0.7780395746231079,,,,,,,3123,,
,,,0.4323333203792572,,0.8307328820228577,,,,,,,3124,,
,,,0.39868423342704773,,0.7566479444503784,,,,,,,3125,,
,,,0.42790472507476807,,0.7559399008750916,,,,,,,3126,,
,,,0.523639440536499,,0.8128070831298828,,,,,,,3127,,
,,,0.3977678716182709,,0.7541539669036865,,,,,,,3128,,
,,,0.4125429391860962,,0.7618132829666138,,,,,,,3129,,
,,,0.47410717606544495,,0.7575228214263916,,,,,,,3130,,
,,,0.42878788709640503,,0.7590579986572266,,,,,,,3131,,
,,,0.3916298449039459,,0.7196687459945679,,,,,,,3132,,
,,,0.42508774995803833,,0.7621723413467407,,,,,,,3133,,
,,,0.4720476269721985,,0.8043778538703918,,,,,,,3134,,
,,,0.44066667556762695,,0.7513744831085205,,,,,,,3135,,
,,,0.45427095890045166,,0.7528674006462097,,,,,,,3136,,
,,,0.4033791422843933,,0.7468675374984741,,,,,,,3137,,
,,,0.364776611328125,,0.6918193697929382,,,,,,,3138,,
,,,0.45972225069999695,,0.7097070217132568,,,,,,,3139,,
,,,0.3965969383716583,,0.8110660314559937,,,,,,,3140,,
,,,0.49788904190063477,,0.7905901670455933,,,,,,,3141,,
,,,0.44200682640075684,,0.7788530588150024,,,,,,,3142,,
,,,0.47210198640823364,,0.7978619337081909,,,,,,,3143,,
,,,0.47774168848991394,,0.8220050930976868,,,,,,,3144,,
,,,0.436026930809021,,0.7659649848937988,,,,,,,3145,,
,,,0.48383837938308716,,0.7547369003295898,,,,,,,3146,,
,,,0.42188888788223267,,0.7210274934768677,,,,,,,3147,,
,,,0.3624878525733948,,0.7688664197921753,,,,,,,3148,,
,,,0.42673611640930176,,0.7373263835906982,,,,,,,3149,,
,,,0.38105055689811707,,0.7096531987190247,,,,,,,3150,,
,,,0.4067378640174866,,0.7074044942855835,,,,,,,3151,,
,,,0.49105340242385864,,0.7646909356117249,,,,,,,3152,,
,,,0.4551992416381836,,0.7926091551780701,,,,,,,3153,,
,,,0.4373333156108856,,0.7648745775222778,,,,,,,3154,,
,,,0.4688144326210022,,0.7629787921905518,,,,,,,3155,,
,,,0.4175689220428467,,0.712836503982544,,,,,,,3156,,
,,,0.507020115852356,,0.8136271238327026,,,,,,,3157,,
,,,0.421833336353302,,0.7495566606521606,,,,,,,3158,,
,,,0.32608696818351746,,0.7333333492279053,,,,,,,3159,,
78,0.34209999442100525,0.4586000144481659,,0.7629000544548035,,,,,,,,15404,,
78,,,,,,0.3442036211490631,,0.49742311239242554,,3.408573627471924,,15404,2.25095272064209,
79,,,,,,,0.3517248034477234,,0.5102860331535339,,3.5234375,15449,,2.2184810638427734
79,,,,,,,0.32376277446746826,,0.48018205165863037,,3.453125,15499,,2.393000602722168
79,,,,,,,0.3059311509132385,,0.4629978835582733,,3.447265625,15549,,2.257302761077881
79,,,,,,,0.3474922180175781,,0.5067533254623413,,3.533203125,15599,,2.3761754035949707
,,,0.4538629651069641,,0.7847089767456055,,,,,,,3160,,
,,,0.4478697180747986,,0.735662579536438,,,,,,,3161,,
,,,0.4322287440299988,,0.7482143044471741,,,,,,,3162,,
,,,0.4405723810195923,,0.759701132774353,,,,,,,3163,,
,,,0.460999995470047,,0.826241135597229,,,,,,,3164,,
,,,0.40833333134651184,,0.7725655436515808,,,,,,,3165,,
,,,0.4462241530418396,,0.765288233757019,,,,,,,3166,,
,,,0.550000011920929,,0.8243860006332397,,,,,,,3167,,
,,,0.42106038331985474,,0.7494427561759949,,,,,,,3168,,
,,,0.444912314414978,,0.8166667222976685,,,,,,,3169,,
,,,0.4692930579185486,,0.7772036194801331,,,,,,,3170,,
,,,0.4114999771118164,,0.7599637508392334,,,,,,,3171,,
,,,0.4325892925262451,,0.7730848789215088,,,,,,,3172,,
,,,0.4326164722442627,,0.7604868412017822,,,,,,,3173,,
,,,0.4520683288574219,,0.8126983642578125,,,,,,,3174,,
,,,0.45899999141693115,,0.7498281598091125,,,,,,,3175,,
,,,0.42844992876052856,,0.7605734467506409,,,,,,,3176,,
,,,0.4853009581565857,,0.8023049235343933,,,,,,,3177,,
,,,0.3819727897644043,,0.7674604058265686,,,,,,,3178,,
,,,0.44736844301223755,,0.696520209312439,,,,,,,3179,,
,,,0.4727058708667755,,0.8044372797012329,,,,,,,3180,,
,,,0.48821672797203064,,0.7862588167190552,,,,,,,3181,,
,,,0.5295138955116272,,0.7976702451705933,,,,,,,3182,,
,,,0.4964771270751953,,0.7949708104133606,,,,,,,3183,,
,,,0.41959425806999207,,0.8255138397216797,,,,,,,3184,,
,,,0.44333332777023315,,0.7857894897460938,,,,,,,3185,,
,,,0.5242267847061157,,0.8145614862442017,,,,,,,3186,,
,,,0.4354308545589447,,0.7722222208976746,,,,,,,3187,,
,,,0.34672921895980835,,0.7430642247200012,,,,,,,3188,,
,,,0.49057242274284363,,0.7496528029441833,,,,,,,3189,,
,,,0.41215020418167114,,0.7662785053253174,,,,,,,3190,,
,,,0.3699803352355957,,0.7532836198806763,,,,,,,3191,,
,,,0.5152817964553833,,0.7847517728805542,,,,,,,3192,,
,,,0.42859524488449097,,0.8304563760757446,,,,,,,3193,,
,,,0.49804961681365967,,0.8005375862121582,,,,,,,3194,,
,,,0.45231959223747253,,0.7995729446411133,,,,,,,3195,,
,,,0.4435088038444519,,0.762939989566803,,,,,,,3196,,
,,,0.4972718358039856,,0.7976697087287903,,,,,,,3197,,
,,,0.4325833320617676,,0.7600177526473999,,,,,,,3198,,
,,,0.19999998807907104,,0.8000000715255737,,,,,,,3199,,
79,0.3431999981403351,0.46959999203681946,,0.777400016784668,,,,,,,,15599,,
79,,,,,,0.34328025579452515,,0.4966472089290619,,3.4106369018554688,,15599,2.2427940368652344,
80,,,,,,,0.3582952618598938,,0.5082271695137024,,3.357421875,15649,,2.2609729766845703
80,,,,,,,0.34021350741386414,,0.48775359988212585,,3.291015625,15699,,2.2960782051086426
80,,,,,,,0.34847143292427063,,0.5056084394454956,,3.490234375,15749,,2.240661144256592
,,,0.4736359119415283,,0.7907143235206604,,,,,,,3200,,
,,,0.41966766119003296,,0.7149326801300049,,,,,,,3201,,
,,,0.3584536015987396,,0.7574735879898071,,,,,,,3202,,
,,,0.4340788722038269,,0.7813829779624939,,,,,,,3203,,
,,,0.4740362763404846,,0.8206855654716492,,,,,,,3204,,
,,,0.4428819417953491,,0.7585206031799316,,,,,,,3205,,
,,,0.4448533058166504,,0.7712782621383667,,,,,,,3206,,
,,,0.48468017578125,,0.769122838973999,,,,,,,3207,,
,,,0.38309037685394287,,0.7247214317321777,,,,,,,3208,,
,,,0.41151201725006104,,0.7744505405426025,,,,,,,3209,,
,,,0.48500972986221313,,0.738551139831543,,,,,,,3210,,
,,,0.3816666603088379,,0.729347825050354,,,,,,,3211,,
,,,0.4290526509284973,,0.7264751195907593,,,,,,,3212,,
,,,0.4055555760860443,,0.7147940397262573,,,,,,,3213,,
,,,0.46175748109817505,,0.7991039752960205,,,,,,,3214,,
,,,0.44566667079925537,,0.7360824346542358,,,,,,,3215,,
,,,0.4231646955013275,,0.7370967864990234,,,,,,,3216,,
,,,0.4114620089530945,,0.7342789173126221,,,,,,,3217,,
,,,0.34091436862945557,,0.7101343870162964,,,,,,,3218,,
,,,0.41821303963661194,,0.6893773078918457,,,,,,,3219,,
,,,0.4471251368522644,,0.7712121605873108,,,,,,,3220,,
,,,0.47225460410118103,,0.8054964542388916,,,,,,,3221,,
,,,0.43539518117904663,,0.7492831349372864,,,,,,,3222,,
,,,0.44624820351600647,,0.7707239985466003,,,,,,,3223,,
,,,0.42784732580184937,,0.7703884840011597,,,,,,,3224,,
,,,0.4120748043060303,,0.752807080745697,,,,,,,3225,,
,,,0.4527210593223572,,0.7815790176391602,,,,,,,3226,,
,,,0.4456790089607239,,0.7532855272293091,,,,,,,3227,,
,,,0.36523324251174927,,0.7556676864624023,,,,,,,3228,,
,,,0.40816327929496765,,0.7519097328186035,,,,,,,3229,,
,,,0.352769672870636,,0.6970755457878113,,,,,,,3230,,
,,,0.375083327293396,,0.7047095894813538,,,,,,,3231,,
,,,0.4539523720741272,,0.7932623624801636,,,,,,,3232,,
,,,0.4173712134361267,,0.7712549567222595,,,,,,,3233,,
,,,0.4538194537162781,,0.7715053558349609,,,,,,,3234,,
,,,0.3847910463809967,,0.7758411169052124,,,,,,,3235,,
,,,0.410544216632843,,0.7511386871337891,,,,,,,3236,,
,,,0.4987727105617523,,0.7687690258026123,,,,,,,3237,,
,,,0.414814829826355,,0.7632092237472534,,,,,,,3238,,
,,,0.1538461595773697,,0.7333333492279053,,,,,,,3239,,
80,0.3317999839782715,0.44769999384880066,,0.7535000443458557,,,,,,,,15794,,
80,,,,,,0.3444077968597412,,0.498121052980423,,3.4186699390411377,,15794,2.2429394721984863,
81,,,,,,,0.3751416802406311,,0.5265506505966187,,3.404296875,15799,,2.35465145111084
81,,,,,,,0.3125547170639038,,0.46855783462524414,,3.43359375,15849,,2.288965940475464
81,,,,,,,0.34448325634002686,,0.4901008903980255,,3.255859375,15899,,2.1651387214660645
81,,,,,,,0.3551563024520874,,0.5021933913230896,,3.294921875,15949,,2.0646743774414062
,,,0.4987599551677704,,0.7737830877304077,,,,,,,3240,,
,,,0.416294664144516,,0.7684524059295654,,,,,,,3241,,
,,,0.40559279918670654,,0.7478571534156799,,,,,,,3242,,
,,,0.4058922529220581,,0.7838906049728394,,,,,,,3243,,
,,,0.4742424488067627,,0.8365248441696167,,,,,,,3244,,
,,,0.4408075213432312,,0.7935393452644348,,,,,,,3245,,
,,,0.42828282713890076,,0.75902259349823,,,,,,,3246,,
,,,0.5257731676101685,,0.8303508758544922,,,,,,,3247,,
,,,0.3936346173286438,,0.73335862159729,,,,,,,3248,,
,,,0.42895185947418213,,0.8144689202308655,,,,,,,3249,,
,,,0.4406970739364624,,0.7608915567398071,,,,,,,3250,,
,,,0.43703705072402954,,0.7545289993286133,,,,,,,3251,,
,,,0.38235148787498474,,0.7527691721916199,,,,,,,3252,,
,,,0.4040350914001465,,0.7642322182655334,,,,,,,3253,,
,,,0.4598124325275421,,0.823169469833374,,,,,,,3254,,
,,,0.47744107246398926,,0.7926116585731506,,,,,,,3255,,
,,,0.4499508738517761,,0.7473118305206299,,,,,,,3256,,
,,,0.477314829826355,,0.7680851221084595,,,,,,,3257,,
,,,0.3786848187446594,,0.7167277932167053,,,,,,,3258,,
,,,0.3982750177383423,,0.7326008081436157,,,,,,,3259,,
,,,0.4458697736263275,,0.824418306350708,,,,,,,3260,,
,,,0.49533334374427795,,0.7984929084777832,,,,,,,3261,,
,,,0.49618059396743774,,0.8112902641296387,,,,,,,3262,,
,,,0.45567581057548523,,0.8121234178543091,,,,,,,3263,,
,,,0.4607385993003845,,0.8085088729858398,,,,,,,3264,,
,,,0.44037801027297974,,0.7910526990890503,,,,,,,3265,,
,,,0.4860544204711914,,0.8129825592041016,,,,,,,3266,,
,,,0.4051066040992737,,0.7588411569595337,,,,,,,3267,,
,,,0.3805393576622009,,0.7698757648468018,,,,,,,3268,,
,,,0.48384881019592285,,0.7940972447395325,,,,,,,3269,,
,,,0.4022827744483948,,0.7432712316513062,,,,,,,3270,,
,,,0.3850826025009155,,0.7761774063110352,,,,,,,3271,,
,,,0.505490779876709,,0.7879432439804077,,,,,,,3272,,
,,,0.48534607887268066,,0.8367063999176025,,,,,,,3273,,
,,,0.4740549921989441,,0.7985662817955017,,,,,,,3274,,
,,,0.4243386387825012,,0.7660585045814514,,,,,,,3275,,
,,,0.45749375224113464,,0.7590320706367493,,,,,,,3276,,
,,,0.4935198426246643,,0.8136271238327026,,,,,,,3277,,
,,,0.4420875608921051,,0.7790780067443848,,,,,,,3278,,
,,,0.27272728085517883,,0.6666667461395264,,,,,,,3279,,
81,0.35030001401901245,0.46549999713897705,,0.7829000353813171,,,,,,,,15989,,
81,,,,,,0.34372401237487793,,0.49634143710136414,,3.395963430404663,,15989,2.2383384704589844,
82,,,,,,,0.3715452551841736,,0.5220353603363037,,3.380859375,15999,,2.351536273956299
82,,,,,,,0.3465223014354706,,0.49203798174858093,,3.255859375,16049,,2.2072947025299072
82,,,,,,,0.3535839915275574,,0.5058266520500183,,3.3984375,16099,,2.5027987957000732
82,,,,,,,0.34890294075012207,,0.502112090587616,,3.4140625,16149,,2.241011142730713
,,,0.4539923071861267,,0.7942328453063965,,,,,,,3280,,
,,,0.4125814437866211,,0.7285196781158447,,,,,,,3281,,
,,,0.44539764523506165,,0.7440608739852905,,,,,,,3282,,
,,,0.44838863611221313,,0.775557279586792,,,,,,,3283,,
,,,0.45294442772865295,,0.8306146264076233,,,,,,,3284,,
,,,0.4683159589767456,,0.8123595714569092,,,,,,,3285,,
,,,0.4699615240097046,,0.7630326151847839,,,,,,,3286,,
,,,0.5360269546508789,,0.8126316070556641,,,,,,,3287,,
,,,0.40400874614715576,,0.7396910190582275,,,,,,,3288,,
,,,0.4265305995941162,,0.8097985982894897,,,,,,,3289,,
,,,0.4720116853713989,,0.7328773736953735,,,,,,,3290,,
,,,0.42205387353897095,,0.7554348111152649,,,,,,,3291,,
,,,0.4121747612953186,,0.7796584367752075,,,,,,,3292,,
,,,0.43652480840682983,,0.7870786190032959,,,,,,,3293,,
,,,0.4667152762413025,,0.8237327337265015,,,,,,,3294,,
,,,0.5074074268341064,,0.7936425805091858,,,,,,,3295,,
,,,0.4587874412536621,,0.7562724351882935,,,,,,,3296,,
,,,0.483918160200119,,0.8109928965568542,,,,,,,3297,,
,,,0.35718294978141785,,0.7614164352416992,,,,,,,3298,,
,,,0.4067010283470154,,0.735714316368103,,,,,,,3299,,
,,,0.428313672542572,,0.8033009171485901,,,,,,,3300,,
,,,0.48992303013801575,,0.7911220788955688,,,,,,,3301,,
,,,0.4945017099380493,,0.7931900024414062,,,,,,,3302,,
,,,0.4946609139442444,,0.8082361221313477,,,,,,,3303,,
,,,0.4974003732204437,,0.8320927619934082,,,,,,,3304,,
,,,0.4790816307067871,,0.8150877356529236,,,,,,,3305,,
,,,0.4979798197746277,,0.8235087990760803,,,,,,,3306,,
,,,0.4368888735771179,,0.7629629373550415,,,,,,,3307,,
,,,0.37832847237586975,,0.7829192876815796,,,,,,,3308,,
,,,0.4594276249408722,,0.7588541507720947,,,,,,,3309,,
,,,0.39562681317329407,,0.7549689412117004,,,,,,,3310,,
,,,0.4028860330581665,,0.7126897573471069,,,,,,,3311,,
,,,0.5270165205001831,,0.8054964542388916,,,,,,,3312,,
,,,0.45695048570632935,,0.8092013597488403,,,,,,,3313,,
,,,0.4339999854564667,,0.8037634491920471,,,,,,,3314,,
,,,0.439047634601593,,0.7729684114456177,,,,,,,3315,,
,,,0.4508928656578064,,0.7805124521255493,,,,,,,3316,,
,,,0.5152429938316345,,0.7790526747703552,,,,,,,3317,,
,,,0.44883331656455994,,0.763563871383667,,,,,,,3318,,
,,,0.260869562625885,,0.8666666746139526,,,,,,,3319,,
82,0.336899995803833,0.4757000207901001,,0.7826000452041626,,,,,,,,16184,,
82,,,,,,0.3444649279117584,,0.4973389804363251,,3.401883125305176,,16184,2.2359426021575928,
83,,,,,,,0.2873794734477997,,0.4439089298248291,,3.41796875,16199,,2.0138604640960693
83,,,,,,,0.3181859254837036,,0.474517822265625,,3.4453125,16249,,2.359130859375
83,,,,,,,0.37674060463905334,,0.5302668809890747,,3.447265625,16299,,2.393641233444214
83,,,,,,,0.36189576983451843,,0.5137228965759277,,3.3984375,16349,,2.280494213104248
,,,0.46197837591171265,,0.7771958112716675,,,,,,,3320,,
,,,0.42110276222229004,,0.7774326801300049,,,,,,,3321,,
,,,0.39533525705337524,,0.7679365873336792,,,,,,,3322,,
,,,0.4548846483230591,,0.7770516276359558,,,,,,,3323,,
,,,0.4262065291404724,,0.8088652491569519,,,,,,,3324,,
,,,0.45241934061050415,,0.7690075039863586,,,,,,,3325,,
,,,0.46880465745925903,,0.7814286351203918,,,,,,,3326,,
,,,0.5235395431518555,,0.8236842751502991,,,,,,,3327,,
,,,0.38476189970970154,,0.773024320602417,,,,,,,3328,,
,,,0.44536080956459045,,0.8188645839691162,,,,,,,3329,,
,,,0.4646539092063904,,0.7610688805580139,,,,,,,3330,,
,,,0.44587627053260803,,0.7708333134651184,,,,,,,3331,,
,,,0.43750613927841187,,0.7805641889572144,,,,,,,3332,,
,,,0.43510639667510986,,0.7735954523086548,,,,,,,3333,,
,,,0.4201166033744812,,0.8196108341217041,,,,,,,3334,,
,,,0.4001666307449341,,0.7372851967811584,,,,,,,3335,,
,,,0.4205782115459442,,0.7464157342910767,,,,,,,3336,,
,,,0.45543980598449707,,0.7981087565422058,,,,,,,3337,,
,,,0.36371883749961853,,0.7146520614624023,,,,,,,3338,,
,,,0.3769436478614807,,0.7137362957000732,,,,,,,3339,,
,,,0.4561136066913605,,0.8355790376663208,,,,,,,3340,,
,,,0.43940475583076477,,0.7918439507484436,,,,,,,3341,,
,,,0.44930556416511536,,0.80501788854599,,,,,,,3342,,
,,,0.4627224802970886,,0.8367103934288025,,,,,,,3343,,
,,,0.47136783599853516,,0.7902632355690002,,,,,,,3344,,
,,,0.46958762407302856,,0.8010526895523071,,,,,,,3345,,
,,,0.45962196588516235,,0.8007017970085144,,,,,,,3346,,
,,,0.45266205072402954,,0.7492234110832214,,,,,,,3347,,
,,,0.38841432332992554,,0.788095235824585,,,,,,,3348,,
,,,0.45151516795158386,,0.7755208611488342,,,,,,,3349,,
,,,0.4068973958492279,,0.7398291826248169,,,,,,,3350,,
,,,0.38557928800582886,,0.7468734383583069,,,,,,,3351,,
,,,0.434800386428833,,0.7867780923843384,,,,,,,3352,,
,,,0.42657139897346497,,0.8153274059295654,,,,,,,3353,,
,,,0.4692176878452301,,0.8008960485458374,,,,,,,3354,,
,,,0.42698007822036743,,0.7647256851196289,,,,,,,3355,,
,,,0.4797493815422058,,0.7669254541397095,,,,,,,3356,,
,,,0.48328471183776855,,0.7950100898742676,,,,,,,3357,,
,,,0.42750000953674316,,0.7759751677513123,,,,,,,3358,,
,,,0.260869562625885,,0.8000000715255737,,,,,,,3359,,
83,0.3467000126838684,0.4608999788761139,,0.7807999849319458,,,,,,,,16379,,
83,,,,,,0.34361913800239563,,0.4955919682979584,,3.3831229209899902,,16379,2.2308461666107178,
84,,,,,,,0.3299819529056549,,0.4821840226650238,,3.375,16399,,2.374843120574951
84,,,,,,,0.34774839878082275,,0.4947896897792816,,3.2890625,16449,,2.1494252681732178
84,,,,,,,0.36344602704048157,,0.5086038112640381,,3.267578125,16499,,2.165022373199463
84,,,,,,,0.3476020097732544,,0.49086642265319824,,3.212890625,16549,,2.1787118911743164
,,,0.46782028675079346,,0.7923016548156738,,,,,,,3360,,
,,,0.4024057686328888,,0.7613872289657593,,,,,,,3361,,
,,,0.3918590843677521,,0.73119056224823,,,,,,,3362,,
,,,0.46197766065597534,,0.7735055685043335,,,,,,,3363,,
,,,0.4364197552204132,,0.834456205368042,,,,,,,3364,,
,,,0.44001737236976624,,0.7877340912818909,,,,,,,3365,,
,,,0.47859519720077515,,0.7741855382919312,,,,,,,3366,,
,,,0.526190459728241,,0.8166667222976685,,,,,,,3367,,
,,,0.44458210468292236,,0.7639817595481873,,,,,,,3368,,
,,,0.41237109899520874,,0.7869963645935059,,,,,,,3369,,
,,,0.47847118973731995,,0.7591185569763184,,,,,,,3370,,
,,,0.4341750741004944,,0.7528985738754272,,,,,,,3371,,
,,,0.4295238256454468,,0.752070426940918,,,,,,,3372,,
,,,0.42087721824645996,,0.79007488489151,,,,,,,3373,,
,,,0.4535834491252899,,0.8097286224365234,,,,,,,3374,,
,,,0.4516666531562805,,0.7742267847061157,,,,,,,3375,,
,,,0.42596954107284546,,0.7397849559783936,,,,,,,3376,,
,,,0.45891204476356506,,0.7874704599380493,,,,,,,3377,,
,,,0.35830527544021606,,0.7379732131958008,,,,,,,3378,,
,,,0.4661347568035126,,0.7067766189575195,,,,,,,3379,,
,,,0.43937253952026367,,0.8052083253860474,,,,,,,3380,,
,,,0.44797980785369873,,0.7740248441696167,,,,,,,3381,,
,,,0.45791247487068176,,0.7999999523162842,,,,,,,3382,,
,,,0.49372297525405884,,0.8110543489456177,,,,,,,3383,,
,,,0.4677343964576721,,0.8151755332946777,,,,,,,3384,,
,,,0.48775508999824524,,0.7928070425987244,,,,,,,3385,,
,,,0.4892255961894989,,0.8052631616592407,,,,,,,3386,,
,,,0.42879819869995117,,0.7591397762298584,,,,,,,3387,,
,,,0.35935544967651367,,0.7745083570480347,,,,,,,3388,,
,,,0.43316325545310974,,0.7690972089767456,,,,,,,3389,,
,,,0.40165209770202637,,0.6909938454627991,,,,,,,3390,,
,,,0.381742000579834,,0.7346677780151367,,,,,,,3391,,
,,,0.5154393911361694,,0.7803951501846313,,,,,,,3392,,
,,,0.4416787028312683,,0.8266369104385376,,,,,,,3393,,
,,,0.4372852146625519,,0.7872759699821472,,,,,,,3394,,
,,,0.4257068634033203,,0.7475155591964722,,,,,,,3395,,
,,,0.43924814462661743,,0.7532608509063721,,,,,,,3396,,
,,,0.49416908621788025,,0.7873860001564026,,,,,,,3397,,
,,,0.4359999895095825,,0.7472517490386963,,,,,,,3398,,
,,,0.380952388048172,,0.8000000715255737,,,,,,,3399,,
84,0.3352999985218048,0.46619999408721924,,0.7727999687194824,,,,,,,,16574,,
84,,,,,,0.3397386968135834,,0.49187055230140686,,3.3823819160461426,,16574,2.2149276733398438,
85,,,,,,,0.3616640269756317,,0.5086199045181274,,3.30078125,16599,,2.3924007415771484
85,,,,,,,0.36855679750442505,,0.5140693783760071,,3.279296875,16649,,2.1943507194519043
85,,,,,,,0.3233368992805481,,0.4871017038822174,,3.59765625,16699,,2.2122178077697754
85,,,,,,,0.3658844828605652,,0.5084789395332336,,3.21875,16749,,2.200852394104004
,,,0.44675323367118835,,0.7962698936462402,,,,,,,3400,,
,,,0.43923503160476685,,0.749404788017273,,,,,,,3401,,
,,,0.3927970230579376,,0.7281349301338196,,,,,,,3402,,
,,,0.4533429443836212,,0.7424771785736084,,,,,,,3403,,
,,,0.43557801842689514,,0.8372340202331543,,,,,,,3404,,
,,,0.4477836787700653,,0.7896067500114441,,,,,,,3405,,
,,,0.41866666078567505,,0.7780200839042664,,,,,,,3406,,
,,,0.5232993364334106,,0.8121052980422974,,,,,,,3407,,
,,,0.43610700964927673,,0.7544072866439819,,,,,,,3408,,
,,,0.44644099473953247,,0.8069597482681274,,,,,,,3409,,
,,,0.4797371029853821,,0.758586585521698,,,,,,,3410,,
,,,0.42233332991600037,,0.7384058237075806,,,,,,,3411,,
,,,0.41341108083724976,,0.7572722434997559,,,,,,,3412,,
,,,0.4098958373069763,,0.779026210308075,,,,,,,3413,,
,,,0.4745383858680725,,0.8211981654167175,,,,,,,3414,,
,,,0.47233331203460693,,0.7738831043243408,,,,,,,3415,,
,,,0.3930029273033142,,0.7641576528549194,,,,,,,3416,,
,,,0.4419883191585541,,0.7998226881027222,,,,,,,3417,,
,,,0.330471396446228,,0.7238706350326538,,,,,,,3418,,
,,,0.45975178480148315,,0.7298535108566284,,,,,,,3419,,
,,,0.47113704681396484,,0.8193046450614929,,,,,,,3420,,
,,,0.4992142915725708,,0.7897922992706299,,,,,,,3421,,
,,,0.4868421256542206,,0.7989247441291809,,,,,,,3422,,
,,,0.4606541395187378,,0.7857871651649475,,,,,,,3423,,
,,,0.4499386250972748,,0.8287720084190369,,,,,,,3424,,
,,,0.43911564350128174,,0.7799999713897705,,,,,,,3425,,
,,,0.48452383279800415,,0.8282456398010254,,,,,,,3426,,
,,,0.4053310751914978,,0.7334527969360352,,,,,,,3427,,
,,,0.39796268939971924,,0.7817546725273132,,,,,,,3428,,
,,,0.45272108912467957,,0.8015625476837158,,,,,,,3429,,
